,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_categories,relative_attendance_categories,year_tournament,short_stage_name
288,289,WC-1978,1978 FIFA World Cup,M-1978-19,West Germany v Tunisia,group stage,Group 2,1,0,0,0,1978-06-10,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-83,West Germany,DEU,T-76,Tunisia,TUN,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,47000,30667.0,0,0,65,meduim,three quarter,1978,group stage
289,290,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,group stage,Group 1,1,0,0,0,1978-06-10,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-39,Italy,ITA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,35221.0,1,1,47,meduim,half,1978,group stage
290,291,WC-1978,1978 FIFA World Cup,M-1978-21,Brazil v Austria,group stage,Group 3,1,0,0,0,1978-06-11,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,Brazil,BRA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,35221.0,1,0,80,meduim,almost full,1978,group stage
291,292,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,group stage,Group 3,1,0,0,0,1978-06-11,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-71,Spain,ESP,T-72,Sweden,SWE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,49000,42132.0,1,0,86,meduim,almost full,1978,group stage
292,293,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,group stage,Group 4,1,0,0,0,1978-06-11,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,Peru,PER,T-36,Iran,IRN,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,47000,21262.0,5,0,45,few,half,1978,group stage
293,294,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,group stage,Group 4,1,0,0,0,1978-06-11,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-62,Scotland,SCO,T-46,Netherlands,NLD,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,35130.0,5,0,100,meduim,almost full,1978,group stage
294,295,WC-1978,1978 FIFA World Cup,M-1978-25,Austria v Netherlands,second group stage,Group A,1,0,0,0,1978-06-14,13:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,Austria,AUT,T-46,Netherlands,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0,47000,31278.0,6,0,67,meduim,three quarter,1978,group stage
295,296,WC-1978,1978 FIFA World Cup,M-1978-26,Italy v West Germany,second group stage,Group A,1,0,0,0,1978-06-14,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-83,West Germany,DEU,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,75000,31278.0,0,0,42,meduim,half,1978,group stage
296,297,WC-1978,1978 FIFA World Cup,M-1978-27,Brazil v Peru,second group stage,Group B,1,0,0,0,1978-06-14,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,Brazil,BRA,T-54,Peru,PER,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,35000,31278.0,3,0,89,meduim,almost full,1978,group stage
297,298,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,second group stage,Group B,1,0,0,0,1978-06-14,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-55,Poland,POL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,37091.0,2,1,81,meduim,almost full,1978,group stage
298,299,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,second group stage,Group B,1,0,0,0,1978-06-18,13:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-54,Peru,PER,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,35000,66695.0,1,0,191,many,full,1978,group stage
299,300,WC-1978,1978 FIFA World Cup,M-1978-30,Italy v Austria,second group stage,Group A,1,0,0,0,1978-06-18,16:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,66695.0,1,0,89,many,almost full,1978,group stage
300,301,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,second group stage,Group A,1,0,0,0,1978-06-18,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-46,Netherlands,NLD,T-83,West Germany,DEU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,47000,37326.0,4,0,79,meduim,almost full,1978,group stage
301,302,WC-1978,1978 FIFA World Cup,M-1978-32,Argentina v Brazil,second group stage,Group B,1,0,0,0,1978-06-18,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-09,Brazil,BRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,46000,37326.0,0,1,81,meduim,almost full,1978,group stage
302,303,WC-1978,1978 FIFA World Cup,M-1978-33,Austria v West Germany,second group stage,Group A,1,0,0,0,1978-06-21,13:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,Austria,AUT,T-83,West Germany,DEU,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,47000,38318.0,5,0,82,meduim,almost full,1978,group stage
303,304,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,second group stage,Group A,1,0,0,0,1978-06-21,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,39586.0,3,0,53,meduim,three quarter,1978,group stage
304,305,WC-1978,1978 FIFA World Cup,M-1978-35,Brazil v Poland,second group stage,Group B,1,0,0,0,1978-06-21,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,Brazil,BRA,T-55,Poland,POL,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,35000,39586.0,4,0,113,meduim,full,1978,group stage
305,306,WC-1978,1978 FIFA World Cup,M-1978-36,Argentina v Peru,second group stage,Group B,1,0,0,0,1978-06-21,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-54,Peru,PER,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,46000,37315.0,6,1,81,meduim,almost full,1978,group stage
306,307,WC-1978,1978 FIFA World Cup,M-1978-37,Brazil v Italy,third-place match,not applicable,0,1,0,0,1978-06-24,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-09,Brazil,BRA,T-39,Italy,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,69659.0,3,0,93,many,almost full,1978,knockout stage
307,308,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,final,not applicable,0,1,0,0,1978-06-25,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-46,Netherlands,NLD,3–1,3,1,2,-2,1,0,0-0,0,0,home team win,1,0,0,75000,71483.0,4,1,95,many,almost full,1978,knockout stage
308,309,WC-1982,1982 FIFA World Cup,M-1982-01,Argentina v Belgium,group stage,Group 3,1,0,0,0,1982-06-13,20:00,S-149,Camp Nou,Barcelona,Spain,T-03,Argentina,ARG,T-06,Belgium,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,121000,95000.0,1,0,79,too many,almost full,1982,group stage
309,310,WC-1982,1982 FIFA World Cup,M-1982-02,Italy v Poland,group stage,Group 1,1,0,0,0,1982-06-14,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,33000,33000.0,0,0,100,meduim,almost full,1982,group stage
310,311,WC-1982,1982 FIFA World Cup,M-1982-03,Brazil v Soviet Union,group stage,Group 6,1,0,0,0,1982-06-14,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,68000,68000.0,3,0,100,many,almost full,1982,group stage
311,312,WC-1982,1982 FIFA World Cup,M-1982-04,Peru v Cameroon,group stage,Group 1,1,0,0,0,1982-06-15,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-54,Peru,PER,T-11,Cameroon,CMR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,34000,11000.0,0,0,32,few,half,1982,group stage
312,313,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,group stage,Group 3,1,0,0,0,1982-06-15,21:00,S-152,Nuevo Estadio,Elche,Spain,T-34,Hungary,HUN,T-26,El Salvador,SLV,10–1,10,1,9,-9,0,0,0-0,0,0,home team win,1,0,0,53000,23000.0,11,0,43,few,half,1982,group stage
313,314,WC-1982,1982 FIFA World Cup,M-1982-06,Scotland v New Zealand,group stage,Group 6,1,0,0,0,1982-06-15,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-62,Scotland,SCO,T-47,New Zealand,NZL,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,45000,36000.0,7,0,80,meduim,almost full,1982,group stage
314,315,WC-1982,1982 FIFA World Cup,M-1982-07,West Germany v Algeria,group stage,Group 2,1,0,0,0,1982-06-16,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-01,Algeria,DZA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,45000,42000.0,3,0,93,meduim,almost full,1982,group stage
315,316,WC-1982,1982 FIFA World Cup,M-1982-08,England v France,group stage,Group 4,1,0,0,0,1982-06-16,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-28,France,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,44172.0,4,0,96,meduim,almost full,1982,group stage
316,317,WC-1982,1982 FIFA World Cup,M-1982-09,Spain v Honduras,group stage,Group 5,1,0,0,0,1982-06-16,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-33,Honduras,HND,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,50000,49562.0,2,1,99,meduim,almost full,1982,group stage
317,318,WC-1982,1982 FIFA World Cup,M-1982-10,Chile v Austria,group stage,Group 2,1,0,0,0,1982-06-17,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-13,Chile,CHL,T-05,Austria,AUT,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,24000,22500.0,1,0,94,few,almost full,1982,group stage
318,319,WC-1982,1982 FIFA World Cup,M-1982-11,Czechoslovakia v Kuwait,group stage,Group 4,1,0,0,0,1982-06-17,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-20,Czechoslovakia,CSK,T-43,Kuwait,KWT,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,30000,25000.0,2,0,83,few,almost full,1982,group stage
319,320,WC-1982,1982 FIFA World Cup,M-1982-12,Yugoslavia v Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-17,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-84,Yugoslavia,YUG,T-50,Northern Ireland,NIR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,42000,25000.0,0,0,60,few,three quarter,1982,group stage
320,321,WC-1982,1982 FIFA World Cup,M-1982-13,Italy v Peru,group stage,Group 1,1,0,0,0,1982-06-18,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-54,Peru,PER,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,33000,25000.0,2,0,76,few,almost full,1982,group stage
321,322,WC-1982,1982 FIFA World Cup,M-1982-14,Argentina v Hungary,group stage,Group 3,1,0,0,0,1982-06-18,21:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-34,Hungary,HUN,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,33000,32093.0,5,0,97,meduim,almost full,1982,group stage
322,323,WC-1982,1982 FIFA World Cup,M-1982-15,Brazil v Scotland,group stage,Group 6,1,0,0,0,1982-06-18,21:00,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-62,Scotland,SCO,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,50000,47379.0,5,0,95,meduim,almost full,1982,group stage
323,324,WC-1982,1982 FIFA World Cup,M-1982-16,Poland v Cameroon,group stage,Group 1,1,0,0,0,1982-06-19,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-11,Cameroon,CMR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,34000,19000.0,0,0,56,few,three quarter,1982,group stage
324,325,WC-1982,1982 FIFA World Cup,M-1982-17,Belgium v El Salvador,group stage,Group 3,1,0,0,0,1982-06-19,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-26,El Salvador,SLV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,53000,15000.0,1,0,28,few,half,1982,group stage
325,326,WC-1982,1982 FIFA World Cup,M-1982-18,Soviet Union v New Zealand,group stage,Group 6,1,0,0,0,1982-06-19,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-47,New Zealand,NZL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,45000,19000.0,3,0,42,few,half,1982,group stage
326,327,WC-1982,1982 FIFA World Cup,M-1982-19,West Germany v Chile,group stage,Group 2,1,0,0,0,1982-06-20,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-13,Chile,CHL,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,45000,42000.0,5,0,93,meduim,almost full,1982,group stage
327,328,WC-1982,1982 FIFA World Cup,M-1982-20,England v Czechoslovakia,group stage,Group 4,1,0,0,0,1982-06-20,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-20,Czechoslovakia,CSK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,41123.0,2,0,89,meduim,almost full,1982,group stage
328,329,WC-1982,1982 FIFA World Cup,M-1982-21,Spain v Yugoslavia,group stage,Group 5,1,0,0,0,1982-06-20,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,50000,48000.0,3,1,96,meduim,almost full,1982,group stage
329,330,WC-1982,1982 FIFA World Cup,M-1982-22,Algeria v Austria,group stage,Group 2,1,0,0,0,1982-06-21,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-05,Austria,AUT,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,24000,22000.0,2,0,92,few,almost full,1982,group stage
330,331,WC-1982,1982 FIFA World Cup,M-1982-23,France v Kuwait,group stage,Group 4,1,0,0,0,1982-06-21,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-43,Kuwait,KWT,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,30000,30043.0,5,0,100,meduim,almost full,1982,group stage
331,332,WC-1982,1982 FIFA World Cup,M-1982-24,Honduras v Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-21,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-50,Northern Ireland,NIR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,42000,15000.0,2,0,36,few,half,1982,group stage
332,333,WC-1982,1982 FIFA World Cup,M-1982-25,Poland v Peru,group stage,Group 1,1,0,0,0,1982-06-22,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-55,Poland,POL,T-54,Peru,PER,5–1,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0,34000,25000.0,6,0,74,few,three quarter,1982,group stage
333,334,WC-1982,1982 FIFA World Cup,M-1982-26,Belgium v Hungary,group stage,Group 3,1,0,0,0,1982-06-22,21:00,S-152,Nuevo Estadio,Elche,Spain,T-06,Belgium,BEL,T-34,Hungary,HUN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,53000,37000.0,2,0,70,meduim,three quarter,1982,group stage
334,335,WC-1982,1982 FIFA World Cup,M-1982-27,Soviet Union v Scotland,group stage,Group 6,1,0,0,0,1982-06-22,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-70,Soviet Union,SUN,T-62,Scotland,SCO,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,45000,45000.0,4,0,100,meduim,almost full,1982,group stage
335,336,WC-1982,1982 FIFA World Cup,M-1982-28,Italy v Cameroon,group stage,Group 1,1,0,0,0,1982-06-23,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-11,Cameroon,CMR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,33000,20000.0,2,0,61,few,three quarter,1982,group stage
336,337,WC-1982,1982 FIFA World Cup,M-1982-29,Argentina v El Salvador,group stage,Group 3,1,0,0,0,1982-06-23,21:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-03,Argentina,ARG,T-26,El Salvador,SLV,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,33000,32500.0,2,0,98,meduim,almost full,1982,group stage
337,338,WC-1982,1982 FIFA World Cup,M-1982-30,Brazil v New Zealand,group stage,Group 6,1,0,0,0,1982-06-23,21:00,S-158,Estadio Benito Villamarín,Seville,Spain,T-09,Brazil,BRA,T-47,New Zealand,NZL,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,50000,43000.0,4,0,86,meduim,almost full,1982,group stage
338,339,WC-1982,1982 FIFA World Cup,M-1982-31,Algeria v Chile,group stage,Group 2,1,0,0,0,1982-06-24,17:15,S-157,Estadio Carlos Tartiere,Oviedo,Spain,T-01,Algeria,DZA,T-13,Chile,CHL,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,24000,16000.0,5,0,67,few,three quarter,1982,group stage
339,340,WC-1982,1982 FIFA World Cup,M-1982-32,France v Czechoslovakia,group stage,Group 4,1,0,0,0,1982-06-24,17:15,S-161,Estadio José Zorrilla,Valladolid,Spain,T-28,France,FRA,T-20,Czechoslovakia,CSK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,30000,28000.0,2,0,93,meduim,almost full,1982,group stage
340,341,WC-1982,1982 FIFA World Cup,M-1982-33,Honduras v Yugoslavia,group stage,Group 5,1,0,0,0,1982-06-24,21:00,S-163,Estadio La Romareda,Zaragoza,Spain,T-33,Honduras,HND,T-84,Yugoslavia,YUG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,42000,25000.0,1,0,60,few,three quarter,1982,group stage
341,342,WC-1982,1982 FIFA World Cup,M-1982-34,West Germany v Austria,group stage,Group 2,1,0,0,0,1982-06-25,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,45000,41000.0,1,0,91,meduim,almost full,1982,group stage
342,343,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,group stage,Group 4,1,0,0,0,1982-06-25,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-43,Kuwait,KWT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46000,39700.0,1,0,86,meduim,almost full,1982,group stage
343,344,WC-1982,1982 FIFA World Cup,M-1982-36,Spain v Northern Ireland,group stage,Group 5,1,0,0,0,1982-06-25,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-50,Northern Ireland,NIR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,50000,37000.0,1,1,74,meduim,three quarter,1982,group stage
344,345,WC-1982,1982 FIFA World Cup,M-1982-37,Austria v France,second group stage,Group 4,1,0,0,0,1982-06-28,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-28,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,66000,37000.0,1,0,56,meduim,three quarter,1982,group stage
345,346,WC-1982,1982 FIFA World Cup,M-1982-38,Poland v Belgium,second group stage,Group 1,1,0,0,0,1982-06-28,21:00,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-06,Belgium,BEL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,121000,65000.0,3,0,54,many,three quarter,1982,group stage
346,347,WC-1982,1982 FIFA World Cup,M-1982-39,Italy v Argentina,second group stage,Group 3,1,0,0,0,1982-06-29,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,40000,43000.0,3,0,108,meduim,full,1982,group stage
347,348,WC-1982,1982 FIFA World Cup,M-1982-40,West Germany v England,second group stage,Group 2,1,0,0,0,1982-06-29,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,90000,75000.0,0,0,83,many,almost full,1982,group stage
348,349,WC-1982,1982 FIFA World Cup,M-1982-41,Austria v Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-01,17:15,S-155,Vicente Calderón,Madrid,Spain,T-05,Austria,AUT,T-50,Northern Ireland,NIR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,66000,20000.0,4,0,30,few,half,1982,group stage
349,350,WC-1982,1982 FIFA World Cup,M-1982-42,Belgium v Soviet Union,second group stage,Group 1,1,0,0,0,1982-07-01,21:00,S-149,Camp Nou,Barcelona,Spain,T-06,Belgium,BEL,T-70,Soviet Union,SUN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,121000,45000.0,1,0,37,meduim,half,1982,group stage
350,351,WC-1982,1982 FIFA World Cup,M-1982-43,Argentina v Brazil,second group stage,Group 3,1,0,0,0,1982-07-02,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-03,Argentina,ARG,T-09,Brazil,BRA,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,40000,44000.0,4,0,110,meduim,full,1982,group stage
351,352,WC-1982,1982 FIFA World Cup,M-1982-44,West Germany v Spain,second group stage,Group 2,1,0,0,0,1982-07-02,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-83,West Germany,DEU,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,90000,90089.0,3,1,100,too many,almost full,1982,group stage
352,353,WC-1982,1982 FIFA World Cup,M-1982-45,France v Northern Ireland,second group stage,Group 4,1,0,0,0,1982-07-04,17:15,S-155,Vicente Calderón,Madrid,Spain,T-28,France,FRA,T-50,Northern Ireland,NIR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,66000,37000.0,5,0,56,meduim,three quarter,1982,group stage
353,354,WC-1982,1982 FIFA World Cup,M-1982-46,Soviet Union v Poland,second group stage,Group 1,1,0,0,0,1982-07-04,21:00,S-149,Camp Nou,Barcelona,Spain,T-70,Soviet Union,SUN,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,121000,44000.0,0,0,36,meduim,half,1982,group stage
354,355,WC-1982,1982 FIFA World Cup,M-1982-47,Italy v Brazil,second group stage,Group 3,1,0,0,0,1982-07-05,17:15,S-150,Estadi de Sarrià,Barcelona,Spain,T-39,Italy,ITA,T-09,Brazil,BRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,40000,44000.0,5,0,110,meduim,full,1982,group stage
355,356,WC-1982,1982 FIFA World Cup,M-1982-48,Spain v England,second group stage,Group 2,1,0,0,0,1982-07-05,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-71,Spain,ESP,T-27,England,ENG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,90000,75000.0,0,1,83,many,almost full,1982,group stage
356,357,WC-1982,1982 FIFA World Cup,M-1982-49,Poland v Italy,semi-finals,not applicable,0,1,0,0,1982-07-08,17:15,S-149,Camp Nou,Barcelona,Spain,T-55,Poland,POL,T-39,Italy,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,121000,50000.0,2,0,41,meduim,half,1982,knockout stage
357,358,WC-1982,1982 FIFA World Cup,M-1982-50,West Germany v France,semi-finals,not applicable,0,1,0,0,1982-07-08,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-83,West Germany,DEU,T-28,France,FRA,3–3,3,3,0,0,1,1,5–4,5,4,home team win,1,0,0,68000,70000.0,15,0,103,many,full,1982,knockout stage
358,359,WC-1982,1982 FIFA World Cup,M-1982-51,Poland v France,third-place match,not applicable,0,1,0,0,1982-07-10,20:00,S-148,Estadio José Rico Pérez,Alicante,Spain,T-55,Poland,POL,T-28,France,FRA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,33000,28000.0,5,0,85,meduim,almost full,1982,knockout stage
359,360,WC-1982,1982 FIFA World Cup,M-1982-52,Italy v West Germany,final,not applicable,0,1,0,0,1982-07-11,20:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-39,Italy,ITA,T-83,West Germany,DEU,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,90000,90000.0,4,0,100,too many,almost full,1982,knockout stage
360,361,WC-1986,1986 FIFA World Cup,M-1986-01,Bulgaria v Italy,group stage,Group A,1,0,0,0,1986-05-31,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-10,Bulgaria,BGR,T-39,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,115000,96000.0,2,0,83,too many,almost full,1986,group stage
361,362,WC-1986,1986 FIFA World Cup,M-1986-02,Spain v Brazil,group stage,Group D,1,0,0,0,1986-06-01,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-71,Spain,ESP,T-09,Brazil,BRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,71000,35748.0,1,0,50,meduim,half,1986,group stage
362,363,WC-1986,1986 FIFA World Cup,M-1986-03,Canada v France,group stage,Group C,1,0,0,0,1986-06-01,16:00,S-098,Estadio Nou Camp,León,Mexico,T-12,Canada,CAN,T-28,France,FRA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,31000,65500.0,1,0,211,many,full,1986,group stage
363,364,WC-1986,1986 FIFA World Cup,M-1986-04,Argentina v South Korea,group stage,Group A,1,0,0,0,1986-06-02,12:00,S-100,Estadio Olímpico Universitario,Mexico City,Mexico,T-03,Argentina,ARG,T-69,South Korea,KOR,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,72000,60000.0,4,0,83,many,almost full,1986,group stage
